exp,job_id,ts,cabinet,node,cab-node,uuid,device,kern_min_start,kern_max_start,num_kerns,kern_sum,train_time,mean_iter_dur,perf,min_iter_dur,max_iter_dur,mean_freq,freq,min_freq,max_freq,mean_memfreq,median_memfreq,min_memfreq,max_memfreq,mean_temp,temp,min_temp,max_temp,mean_pwr,pwr,min_pwr,max_pwr
resnet,73886,1646021084,c005,1,c005-1,c005-1-3,3,5.568263,192.391658,2006,61626.91129,176.694523,206.9607527,117.0526557,95.38859874,3566.442572,1510.678093,1530,1312,1530,877,877,877,877,52.19608894,54,32,59,178.5480672,183.247,64.095,302.253
resnet,117092,1646019118,c005,6,c005-6,c005-6-1,1,13.710601,183.541672,2,4.816268,165.866341,166.9825342,117.0507111,95.7346186,3468.52456,1491.99421,1530,1312,1530,877,877,877,877,51.56655192,53,31,62,187.8715089,212.313,63.606,317.544
resnet,104786,1646010001,c007,6,c007-6,c007-6-0,0,15.232863,190.297558,0,0,165.814494,192.313621,117.0408837,96.77277505,4103.900261,1509.700342,1530,1312,1530,877,877,877,877,45.34050773,47,29,52,172.4592723,185.318,61.16,291.072
resnet,50800,1646127572,c002,3,c002-3,c002-3-3,3,9.704728,183.360734,0,0,163.792863,178.4030582,117.0364097,96.41685337,3638.663679,1497.015134,1515,1312,1530,877,877,877,877,55.88558952,58,34,65,197.382338,229.395,66.052,321.573
resnet,32295,1646128812,c004,9,c004-9,c004-9-1,1,13.64761,179.978227,2028,45434.08437,156.643576,172.5446202,117.028717,96.45271301,3440.218248,1505.117291,1530,1312,1530,877,877,877,877,54.76651719,57,33,68,189.9140451,226.7,64.053,304.454
resnet,154175,1646101451,c002,11,c002-11,c002-11-0,0,7.898226,183.1046,2153,37495.43431,165.202863,192.492442,117.0252473,95.57304718,3865.319729,1514.95972,1530,1312,1530,877,877,877,877,52.10780018,53,36,61,183.0894163,203.789,65.154,302.636
resnet,21985,1646209195,c003,3,c003-3,c003-3-0,0,6.726139,173.904396,2505,47414.90155,161.143322,168.7778259,117.0116141,96.51721269,3627.458133,1513.609264,1530,1312,1530,877,877,877,877,44.4631829,46,28,51,181.7645919,208.498,65.686,293.327
resnet,26832,1646007091,c003,11,c003-11,c003-11-2,2,13.474262,186.687337,0,0,163.587912,185.6302669,117.00371,96.01600375,3347.853346,1508.568396,1530,1312,1530,877,877,877,877,48.35416067,50,31,58,179.6766438,201.147,62.627,302.914
resnet,40031,1646025611,c007,11,c007-11,c007-11-0,0,12.02968,194.784835,2229,55886.80188,173.19922,200.9699465,116.9898415,96.54396819,3940.737213,1507.186161,1530,1312,1530,877,877,877,877,54.9630643,56,37,64,179.3488246,183.493,63.523,308.817
resnet,10049,1646009054,c004,4,c004-4,c004-4-3,3,4.773056,174.106048,0,0,158.745892,175.0063019,116.9734113,96.14285827,3258.959725,1509.590909,1530,1312,1530,877,877,877,877,50.82092676,53,30,62,189.9978613,223.673,65.729,301.778
resnet,31106,1646008175,c004,5,c004-5,c004-5-0,0,6.618451,172.679216,2341,50499.94533,155.957957,173.5790218,116.971653,95.83860636,3353.02031,1508.164923,1530,1312,1530,877,877,877,877,47.65969231,49,29,56,182.413,216.791,60.142,295.728
resnet,61489,1646127680,c006,7,c006-7,c006-7-3,3,5.026122,175.322385,1975,54879.11899,160.29794,173.3367552,116.9698605,96.88775998,3391.566485,1509.401786,1530,1312,1530,877,877,877,877,55.14196429,58,34,65,191.9115214,224.938,63.117,314.357
resnet,19819,1646073656,c004,12,c004-12,c004-12-0,0,5.72888,197.230267,0,0,180.446251,216.1561418,116.9441119,95.53273767,3402.39799,1510.422933,1530,1312,1530,877,877,877,877,49.33431085,50,35,59,170.7475217,171.212,64.053,299.319
resnet,145413,1646125208,c006,9,c006-9,c006-9-3,3,11.34563,194.20487,0,0,173.950475,197.0832203,116.9436611,95.89085728,3291.053437,1510.593062,1530,1312,1530,877,877,877,877,63.75280591,67,42,73,185.5353512,198.581,63.606,309.787
resnet,43577,1646086808,c005,7,c005-7,c005-7-0,0,6.211563,193.817889,2427,62572.40412,172.843786,200.3985148,116.9427708,94.22626346,3260.382719,1504.103784,1530,1312,1530,877,877,877,877,47.68432432,49,30,57,169.9501781,178.7435,61.608,293.304
resnet,47675,1646124838,c002,11,c002-11,c002-11-2,2,8.317594,188.713756,2854,76128.27105,168.911605,182.3319783,116.9410469,95.81020381,3926.088099,1509.08025,1530,1312,1530,877,877,877,877,50.39527604,52,34,57,179.9485276,193.709,66.175,297.985
resnet,27760,1646116380,c002,11,c002-11,c002-11-3,3,7.873608,207.077712,0,0,189.235304,213.9043598,116.938977,95.76725494,3256.081699,1500.034778,1522,1312,1530,877,877,877,877,56.62742627,58,37,66,184.9990817,168.638,68.532,325.366
resnet,88670,1646007916,c005,2,c005-2,c005-2-1,1,13.821778,229.921649,0,0,206.281097,249.0133778,116.9301136,94.7559271,3543.219598,1514.094664,1530,1312,1530,877,877,877,877,50.01959444,52,32,58,166.8349433,115.394,64.584,302.8
resnet,54683,1646128657,c004,8,c004-8,c004-8-2,2,5.899389,187.174792,0,0,171.466175,196.5063365,116.9268563,95.39108723,4533.222444,1513.16198,1530,1312,1530,877,877,877,877,46.56327334,48,29,53,182.0569615,197.413,62.586,308.051
resnet,83144,1646008299,c005,8,c005-8,c005-8-3,3,4.627816,202.69299,0,0,188.036587,211.1376005,116.92583,96.806676,3251.196465,1514.168037,1530,1312,1530,877,877,877,877,59.84716157,61,37,74,180.8377986,175.5065,65.074,309.225
resnet,100855,1646005758,c004,3,c004-3,c004-3-0,0,13.27089,191.501101,1,2.7312,169.611339,200.9204323,116.9238593,96.26802709,5616.868884,1512.131699,1530,1312,1530,877,877,877,877,48.25069716,50,31,57,177.5005955,192.019,61.689,297.667
resnet,88157,1646126551,c004,7,c004-7,c004-7-0,0,14.362935,219.051312,0,0,195.012687,239.6167498,116.9235415,96.37955623,4213.647966,1516.086806,1530,1312,1530,877,877,877,877,45.48981571,46,30,53,162.3327818,129.118,60.181,298.348
resnet,59009,1646006440,c008,1,c008-1,c008-1-2,2,4.456564,186.439863,0,0,167.652894,184.1935923,116.8879465,95.686798,3551.089991,1512.062248,1530,1312,1530,877,877,877,877,44.7382531,46,27,52,173.876096,194.091,62.302,287.691
resnet,94395,1646010353,c005,2,c005-2,c005-2-3,3,15.033443,191.424272,1963,49937.95746,166.806576,187.4449216,116.8818045,96.37445025,3416.457662,1504.703284,1530,1312,1530,877,877,877,877,50.0465761,52,30,61,180.7565723,198.468,64.053,306.835
resnet,31882,1646128753,c006,11,c006-11,c006-11-0,0,6.900319,176.072618,2210,39160.24471,159.367564,180.4696828,116.8738306,96.84095532,4047.60801,1492.771242,1515,1312,1530,877,877,877,877,61.87637444,64,40,71,198.6656627,231.707,67.031,321.694
resnet,156903,1646102619,c002,11,c002-11,c002-11-0,0,7.740156,214.158974,0,0,195.816307,244.3583252,116.8731749,95.82610428,3426.88552,1510.081384,1530,1312,1530,877,877,877,877,50.37850353,51,36,57,165.7108652,136.98,66.132,297.592
resnet,150496,1646128895,c006,3,c006-3,c006-3-1,1,4.420822,186.557002,0,0,171.893537,196.8337546,116.8490453,96.24835663,4827.429067,1507.41708,1530,1312,1530,877,877,877,877,49.83328741,51,31,59,175.8239912,192.36,62.586,295.728
resnet,150345,1646006215,c007,5,c007-5,c007-5-0,0,17.394779,208.697202,1,2.624911,181.710595,214.035157,116.8414764,96.13445401,5805.870131,1513.049077,1530,1312,1530,877,877,877,877,46.46999496,48,28,61,168.1373995,146.721,63.687,299.903
resnet,29507,1646127628,c004,9,c004-9,c004-9-2,2,13.842005,201.220643,0,0,177.703047,204.4356694,116.8407879,96.33004572,3452.127432,1511.305781,1530,1312,1530,877,877,877,877,44.84869473,46,28,52,170.3486558,167.4625,60.67,295.342
resnet,8386,1646008126,c003,4,c003-4,c003-4-3,3,4.642246,191.926439,0,0,177.20415,206.7404275,116.8346144,97.01150656,3386.385202,1509.739978,1530,1312,1530,877,877,877,877,50.31527627,52,30,63,185.7012665,192.2595,67.599,306.919
resnet,42814,1646006603,c009,1,c009-1,c009-1-1,1,14.442008,183.614277,2209,53406.17593,159.587155,172.4476831,116.8343686,97.0345661,3370.578945,1501.529063,1530,1312,1530,877,877,877,877,52.45691676,55,32,63,189.59218,221.433,64.095,308.536
resnet,17357,1646126240,c008,5,c008-5,c008-5-3,3,11.428719,175.571958,0,0,153.884588,171.56933,116.83143,96.61735594,3944.557681,1435.257285,1500,472,1530,877,877,877,877,71.27588345,75,36,84,188.9710276,207.874,66.708,313.23
resnet,47673,1646124838,c002,11,c002-11,c002-11-0,0,8.335216,188.712505,2144,41904.68171,168.911605,195.6331364,116.8309432,96.36653122,3902.097734,1506.194958,1530,1312,1530,877,877,877,877,51.98488242,53,36,60,177.9508365,188.7255,66.621,300.212
resnet,59789,1646020346,c007,1,c007-1,c007-1-3,3,15.223134,208.264536,1944,69134.99234,183.446015,209.2932927,116.8286093,96.10411897,4000.802223,1511.61334,1530,1312,1530,877,877,877,877,48.02129843,50,30,56,174.1518961,165.554,66.218,301.203
resnet,75416,1646019177,c007,9,c007-9,c007-9-2,2,14.046827,187.479659,0,0,165.053769,185.1428613,116.8250218,96.59551829,5261.32492,1509.455285,1530,1312,1530,877,877,877,877,54.62726488,56,36,64,187.1785499,207.829,62.627,309.787
resnet,143281,1646127645,c006,8,c006-8,c006-8-0,0,6.742681,200.887919,0,0,183.584059,205.3728223,116.807534,95.82654107,3496.363569,1515.257113,1530,1312,1530,877,877,877,877,49.66622761,51,32,58,177.3101372,165.269,63.648,306.595
resnet,15512,1646088301,c003,8,c003-8,c003-8-1,1,4.899482,183.452528,1989,66191.55082,168.324724,177.3632998,116.8041416,95.7794711,3473.356247,1514.421502,1530,1312,1530,877,877,877,877,55.67140825,58,33,67,187.528827,211.358,65.643,308.531
resnet,93655,1646128928,c004,7,c004-7,c004-7-3,3,14.40367,198.618718,1976,33318.59607,173.895591,207.4244399,116.7895659,96.14856169,3141.131281,1506.881903,1530,1312,1530,877,877,877,877,53.35870726,55,33,65,178.1072636,187.756,63.648,304
resnet,26452,1646126425,c006,11,c006-11,c006-11-3,3,6.450118,188.696037,1819,40673.72637,172.183901,196.788112,116.7846732,96.1605683,3454.945751,1496.090709,1522,1312,1530,877,877,877,877,64.5626718,67,42,74,192.2103472,210.715,67.476,319.756
resnet,31108,1646008175,c004,5,c004-5,c004-5-2,2,6.618272,172.678684,2378,45461.22122,155.957957,174.2284905,116.7737916,95.44909745,3362.486497,1508.153285,1530,1312,1530,877,877,877,877,47.58698297,50,27,56,184.0640797,215.271,60.22,302.827
resnet,56442,1646005754,c004,6,c004-6,c004-6-3,3,4.555058,197.583771,1,2.154101,184.235395,214.4344149,116.768196,96.441072,3329.769529,1509.60084,1530,1312,1530,877,877,877,877,50.17073811,51,30,59,176.0039527,179.466,63.606,303.027
resnet,74233,1646022139,c002,9,c002-9,c002-9-3,3,10.817169,204.925348,2171,59149.95253,184.188542,223.7097572,116.764297,97.81663003,4499.965635,1513.904586,1530,1312,1530,877,877,877,877,56.01739589,58,34,68,182.5869755,178.983,67.643,310.113
resnet,20976,1646158717,c009,2,c009-2,c009-2-0,0,8.442918,195.166788,0,0,176.86668,207.7337887,116.7618129,96.14537284,3930.322448,1511.679369,1530,1312,1530,877,877,877,877,45.27953185,47,29,52,170.313479,173.337,63.198,289.062
resnet,14584,1646125071,c008,5,c008-5,c008-5-3,3,11.677995,189.669106,2192,44073.25847,167.38923,191.3375797,116.7599903,96.16509499,3378.191861,1449.412132,1515,738,1530,877,877,877,877,70.75035461,75,36,85,184.7339872,197.373,66.708,313.157
resnet,55529,1646128372,c002,11,c002-11,c002-11-1,1,7.64936,180.861208,3162,45082.29961,163.025596,174.7728975,116.7549556,96.82659246,3806.502938,1421.291519,1530,656,1530,877,877,877,877,65.94756996,68,39,77,184.2693982,197.826,66.534,302.521
resnet,148271,1646023583,c005,12,c005-12,c005-12-2,2,5.498198,191.99133,2526,59829.07217,175.88932,206.1804668,116.7544462,95.93633562,3767.058335,1514.859332,1530,1312,1530,877,877,877,877,55.03749316,56,37,63,181.6475472,187.75,63.564,305.424
resnet,43027,1646128823,c006,4,c006-4,c006-4-2,2,13.693596,204.75728,2637,82857.2061,181.621768,203.640643,116.7514026,96.82364762,3578.413315,1512.131689,1530,1312,1530,877,877,877,877,40.69262506,42,25,47,162.2317726,150.4985,59.653,286.516
resnet,84992,1646005827,c004,2,c004-2,c004-2-0,0,7.331331,195.884705,0,0,179.33545,214.3412839,116.7411208,96.05350345,4981.40268,1507.72684,1530,1312,1530,877,877,877,877,46.03653693,48,28,54,168.7873037,167.918,61.608,289.91
resnet,23736,1646125244,c006,11,c006-11,c006-11-1,1,6.837634,191.605175,0,0,177.139149,194.4335122,116.7379767,96.12376243,3441.314854,1493.66342,1522,1312,1530,877,877,877,877,64.71969697,67,42,77,193.6340303,201.988,69.432,319.272
resnet,51962,1646127509,c004,8,c004-8,c004-8-0,0,5.580796,168.118608,2519,47409.70458,152.679641,167.204425,116.7358644,96.97690606,3615.438215,1508.213574,1530,1312,1530,877,877,877,877,47.17844908,49,27,55,192.7945114,233.496,62.097,306.27
resnet,20023,1646127393,c008,5,c008-5,c008-5-1,1,12.030979,170.411847,2245,38977.14659,148.593537,154.4746473,116.7284299,97.39851905,3849.788533,1488.820839,1515,1312,1530,877,877,877,877,60.38737041,62,33,80,204.74269,245.9155,68.088,329.785
resnet,142052,1646007847,c009,3,c009-3,c009-3-0,0,7.335333,203.722488,0,0,186.48938,225.6077301,116.7212615,97.05046588,3575.06484,1500.438426,1522,1312,1530,877,877,877,877,49.88809402,51,28,63,181.0112826,165.4715,67.11,323.968
resnet,6383,1646005967,c005,9,c005-9,c005-9-2,2,5.606791,180.98064,2682,59045.52007,163.069764,179.7861635,116.7090312,96.82162851,4000.591978,1510.121495,1530,1312,1530,877,877,877,877,49.43662383,51,33,57,185.8970301,211.549,62.668,303
resnet,157222,1646009835,c007,2,c007-2,c007-2-1,1,4.718296,167.249149,2027,48036.72842,152.553152,164.236186,116.7084388,96.89295292,4497.016869,1507.828801,1530,1312,1530,877,877,877,877,50.6553323,54,30,60,192.8166085,232.359,64.053,308.129
resnet,59010,1646006440,c008,1,c008-1,c008-1-3,3,4.457914,186.443783,1587,28040.48143,167.652894,199.0185335,116.698492,95.87997,3488.51509,1502.124503,1530,1312,1530,877,877,877,877,60.89283684,64,32,76,191.14289,213.511,65.686,317.39
resnet,154176,1646101451,c002,11,c002-11,c002-11-1,1,7.900232,183.152657,2895,43950.74988,165.202863,181.2133421,116.67825,96.08318284,3354.295361,1425.033101,1530,648,1530,877,877,877,877,65.53265602,68,39,77,182.9127239,197.34,67.066,308.047
resnet,40736,1646010195,c005,3,c005-3,c005-3-2,2,4.650072,183.750539,0,0,169.046622,193.5214338,116.6735254,95.05145997,3475.607656,1507.185352,1530,1312,1530,877,877,877,877,43.11411665,44,26,51,174.3563063,189.945,61.608,295.243
resnet,137960,1646125339,c006,8,c006-8,c006-8-1,1,6.493063,174.435615,0,0,157.72979,171.4034748,116.6665695,95.34186195,3576.395664,1504.832254,1530,1312,1530,877,877,877,877,61.45981749,63,38,76,191.958842,225.055,64.053,308.613
resnet,111854,1646210037,c002,1,c002-1,c002-1-3,3,11.218207,190.797135,0,0,169.328366,185.7295504,116.6578855,95.92418582,3774.956352,1512.328852,1530,1312,1530,877,877,877,877,54.86439732,57,34,65,184.5906621,202.652,62.138,308.536
resnet,24688,1646210349,c003,3,c003-3,c003-3-1,1,6.994364,169.125209,0,0,152.406202,175.2584376,116.6455708,95.7621336,4607.363239,1514.739485,1530,1312,1530,877,877,877,877,52.85588697,54,31,66,195.7890041,235.539,65.197,312.332
resnet,14940,1646009442,c005,4,c005-4,c005-4-2,2,13.784651,186.908811,2464,57596.97492,163.61916,188.2518914,116.6199148,96.87351435,3516.238399,1510.813789,1530,1312,1530,877,877,877,877,43.13625799,45,27,50,178.7687301,201.081,60.67,295.438
resnet,62774,1646125209,c008,2,c008-2,c008-2-0,0,13.115304,181.986347,0,0,158.306347,174.3212573,116.6159771,95.7965292,4478.702567,1507.664442,1530,1312,1530,877,877,877,877,48.75761194,51,29,61,187.4452594,218.664,62.586,307.16
resnet,38302,1646009012,c005,3,c005-3,c005-3-3,3,4.633145,196.295632,0,0,181.378835,207.8077765,116.6135855,95.82660347,3488.342673,1510.416492,1530,1312,1530,877,877,877,877,48.59375,51,30,57,172.3535344,172.451,62.668,301.369
resnet,47674,1646124838,c002,11,c002-11,c002-11-1,1,8.325285,188.754407,3285,47004.14846,168.911605,186.5794478,116.6098723,96.84153087,3978.585437,1421.548497,1530,648,1530,877,877,877,877,65.88028369,68,39,77,181.7471691,194.911,67.066,312.053
resnet,54681,1646128657,c004,8,c004-8,c004-8-0,0,5.905302,187.173914,2155,48190.62008,171.466175,196.6475853,116.6093238,96.19681537,3461.578399,1511.326966,1530,1312,1530,877,877,877,877,45.94043271,48,27,53,182.4543552,198.283,62.097,305.02
resnet,17355,1646126240,c008,5,c008-5,c008-5-1,1,11.413921,175.568562,2283,51360.67203,153.884588,163.1194311,116.6071224,96.48590209,3627.922048,1495.305709,1515,1312,1530,877,877,877,877,60.5509515,64,33,77,203.0305731,241.87,67.599,325.366
resnet,9874,1646212306,c002,8,c002-8,c002-8-1,1,8.251838,167.815706,0,0,149.352911,169.484487,116.6029871,95.37082911,3478.338845,1506.86145,1530,1312,1530,877,877,877,877,55.6568313,59,34,65,199.145857,245.308,64.011,311.52
resnet,10872,1646125092,c002,2,c002-2,c002-2-2,2,9.521953,192.626589,2192,35217.91907,174.023476,205.5950748,116.601921,96.96940379,3283.003767,1505.003295,1530,1312,1530,877,877,877,877,43.24025261,45,26,51,178.8938034,190.001,62.586,307.363
resnet,80361,1646007075,c005,8,c005-8,c005-8-2,2,4.718446,172.943662,2402,47806.84438,158.332807,181.8516931,116.6001045,97.282753,3598.442772,1510.082027,1530,1312,1530,877,877,877,877,50.59366516,52,30,62,188.586678,217.077,61.689,307.404
resnet,143691,1646011674,c003,5,c003-5,c003-5-0,0,4.993555,174.1469,2264,38228.83606,159.186566,179.1467072,116.600085,96.2901786,3716.840982,1508.321259,1530,1312,1530,877,877,877,877,34.0368171,35,23,39,175.2219255,202.628,59.653,291.072
resnet,160636,1646199062,c002,4,c002-4,c002-4-3,3,9.406078,160.144436,0,0,140.754726,158.9644236,116.598958,97.01802908,4424.620901,1510.385486,1530,1312,1530,877,877,877,877,52.66489185,55,32,62,189.8061145,231.221,60.181,288.138
resnet,94394,1646010353,c005,2,c005-2,c005-2-2,2,15.026001,191.419969,2599,54535.208,166.806576,185.3043709,116.5981106,95.44354025,3439.251042,1508.567224,1530,1312,1530,877,877,877,877,44.47645898,46,27,53,172.2980693,185.683,60.181,293.788
resnet,27407,1646211498,c003,3,c003-3,c003-3-2,2,6.719202,158.071418,2373,27374.0673,141.06407,156.8532565,116.5908836,98.06679189,3775.70276,1511.0166,1530,1312,1530,877,877,877,877,43.69910329,45,26,53,184.8145553,226.849,59.202,285.924
resnet,7369,1646007889,c004,4,c004-4,c004-4-1,1,4.938767,176.901168,1623,42212.02563,161.910685,186.9203127,116.5870279,96.12454474,3807.657428,1510.56395,1530,1312,1530,877,877,877,877,48.14837942,50,29,57,185.5202162,219.51,62.138,303.8
resnet,151793,1646007523,c007,2,c007-2,c007-2-0,0,4.811477,171.535989,2587,53170.66989,156.832501,172.5458069,116.5709384,97.07187861,3527.740657,1509.605359,1530,1312,1530,877,877,877,877,42.94855403,45,26,50,177.9270931,210.3335,59.692,290.778
resnet,137962,1646125339,c006,8,c006-8,c006-8-3,3,6.511815,174.434274,0,0,157.72979,169.8240852,116.5706375,97.14740794,3573.759592,1506.62,1530,1312,1530,877,877,877,877,56.39594062,58,37,67,189.6334393,226.513,64.053,304.454
resnet,156905,1646102619,c002,11,c002-11,c002-11-2,2,7.747061,214.237384,0,0,195.816307,224.5943134,116.5682641,97.20879048,3403.167635,1514.102514,1530,1312,1530,877,877,877,877,48.76966708,49,34,55,168.4712495,140.178,65.197,299.835
resnet,78156,1646020346,c007,9,c007-9,c007-9-2,2,13.319935,183.823296,2537,53597.24483,160.951906,177.0152136,116.5499575,95.73674202,3566.592053,1510.044696,1530,1312,1530,877,877,877,877,54.74963268,56,36,64,188.9155801,217.477,62.097,311.447
resnet,26498,1646161065,c009,2,c009-2,c009-2-0,0,8.349391,169.578104,0,0,151.428535,163.5763506,116.535761,96.00171703,3683.72535,1508.657448,1530,1312,1530,877,877,877,877,46.74213836,49,29,55,184.2727619,222.1135,63.198,290.516
resnet,62768,1646126141,c008,3,c008-3,c008-3-1,1,16.953198,208.026164,0,0,180.555182,207.8943462,116.526912,95.79208679,3845.228543,1513.197486,1530,1312,1530,877,877,877,877,45.78503957,47,30,54,165.5660896,153.153,63.687,288.283
resnet,131106,1646023952,c003,1,c003-1,c003-1-2,2,6.88369,198.496107,0,0,181.699437,214.1611287,116.5229455,97.02324122,5146.241173,1512.333333,1530,1312,1530,877,877,877,877,43.20572028,45,28,49,163.8966654,152.744,60.67,284.655
resnet,144981,1646126535,c006,3,c006-3,c006-3-0,0,4.653791,186.149758,0,0,170.818822,201.3306242,116.5191876,95.8626084,4818.869852,1511.089367,1530,1312,1530,877,877,877,877,43.93778281,46,26,52,178.4645102,194.137,62.586,301.831
resnet,42851,1646026810,c007,11,c007-11,c007-11-3,3,11.980138,180.825877,2223,59090.00555,159.193112,178.5878357,116.5131824,97.41469799,3968.775241,1512.265111,1530,1312,1530,877,877,877,877,63.30136986,65,43,74,193.5607499,226.9055,65.031,309.021
